no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
100368	1	station	駅	a place where trains stop	Let's meet at the station.	駅で会いましょう。	noun	1	4	"[""駅"",""空港"",""病院"",""公園"",""学校""]"	"[""station"",""airport"",""hospital"",""park"",""school""]"	"[""station"",""nation"",""vacation"",""airport"",""hospital""]"	[]	[]
100369	1	put	置く	to move something to a place	Please put the book on the desk.	その本を机の上に置いてください。	verb	1	5	"[""置く"",""取る"",""開ける"",""運ぶ"",""見せる""]"	"[""put"",""take"",""open"",""carry"",""show""]"	"[""put"",""cut"",""push"",""take"",""open""]"	[]	[]
100370	1	shop	店	a place where people buy things	That shop sells nice bags.	あの店はすてきなかばんを売っています。	noun	1	4	"[""店"",""学校"",""駅"",""公園"",""病院""]"	"[""shop"",""school"",""station"",""park"",""hospital""]"	"[""shop"",""ship"",""sheep"",""school"",""station""]"	"[{""word"":""store"",""note"":""米語でよく使う""}]"	[]
100371	1	store	店	a place where people buy things	My mother is at the store now.	母は今その店にいます。	noun	1	4	"[""店"",""図書館"",""駅"",""公園"",""病院""]"	"[""store"",""library"",""station"",""park"",""hospital""]"	"[""store"",""story"",""stone"",""library"",""station""]"	"[{""word"":""shop"",""note"":""英語で広く使う基本語""}]"	[]
100372	1	restaurant	レストラン	a place where people eat meals	We eat dinner at the restaurant.	私たちはそのレストランで夕食を食べます。	noun	1	3	"[""レストラン"",""図書館"",""病院"",""公園"",""駅""]"	"[""restaurant"",""library"",""hospital"",""park"",""station""]"	"[""restaurant"",""restroom"",""resident"",""library"",""hospital""]"	[]	[]
100373	1	school	学校	a place where children study	My brother goes to school by bus.	私の兄はバスで学校へ行きます。	noun	1	5	"[""学校"",""病院"",""公園"",""図書館"",""駅""]"	"[""school"",""hospital"",""park"",""library"",""station""]"	"[""school"",""score"",""skirt"",""hospital"",""park""]"	[]	[]
100374	1	zoo	動物園	a place where people can see animals	We saw many animals at the zoo.	私たちは動物園でたくさんの動物を見ました。	noun	1	2	"[""動物園"",""公園"",""学校"",""駅"",""病院""]"	"[""zoo"",""park"",""school"",""station"",""hospital""]"	"[""zoo"",""Sue"",""blue"",""park"",""school""]"	[]	[]
100375	1	hotel	ホテル	a place to stay when traveling	We stayed at a hotel last night.	私たちは昨夜ホテルに泊まりました。	noun	1	3	"[""ホテル"",""学校"",""病院"",""駅"",""図書館""]"	"[""hotel"",""school"",""hospital"",""station"",""library""]"	"[""hotel"",""hostel"",""hobby"",""school"",""hospital""]"	[]	[]
100376	1	library	図書館	a place with books to read or borrow	I read books at the library.	私は図書館で本を読みます。	noun	1	3	"[""図書館"",""学校"",""病院"",""公園"",""駅""]"	"[""library"",""school"",""hospital"",""park"",""station""]"	"[""library"",""librarian"",""February"",""school"",""hospital""]"	[]	[]
100377	1	vegetable	野菜	a plant people eat as food	A carrot is a vegetable.	にんじんは野菜です。	noun	1	3	"[""野菜"",""果物"",""肉"",""魚"",""パン""]"	"[""vegetable"",""fruit"",""meat"",""fish"",""bread""]"	"[""vegetable"",""festival"",""vest"",""fruit"",""meat""]"	[]	[]
100378	1	dish	皿	a plate for food	This dish is very clean.	この皿はとてもきれいです。	noun	1	3	"[""皿"",""コップ"",""箱"",""いす"",""机""]"	"[""dish"",""cup"",""box"",""chair"",""desk""]"	"[""dish"",""fish"",""desk"",""cup"",""box""]"	"[{""word"":""plate"",""note"":""食べ物をのせる平たい皿""}]"	[]
100379	1	game	試合	a sports event with players or teams	We watched a baseball game.	私たちは野球の試合を見ました。	noun	1	5	"[""試合"",""宿題"",""授業"",""質問"",""約束""]"	"[""game"",""homework"",""class"",""question"",""promise""]"	"[""game"",""gate"",""gave"",""homework"",""class""]"	"[{""word"":""match"",""note"":""スポーツの試合でよく使う""}]"	[]
100380	1	these	これら	more than one thing near you	These are my books.	これらは私の本です。	pronoun	1	4	"[""これら"",""あれら"",""彼ら"",""私たち"",""あなた""]"	"[""these"",""those"",""they"",""we"",""you""]"	"[""these"",""this"",""those"",""we"",""you""]"	[]	[]
100381	1	they	彼らは、それらは	used for two or more people or things	They are my friends.	彼らは私の友だちです。	pronoun	1	5	"[""彼らは、それらは"",""私たちは"",""あなたは"",""彼は"",""彼女は""]"	"[""they"",""we"",""you"",""he"",""she""]"	"[""they"",""day"",""play"",""we"",""you""]"	[]	[]
100382	1	excuse me	すみません	used to get attention or say sorry	Excuse me, where is the station?	すみません、駅はどこですか。	interjection	1	4	"[""すみません"",""こんにちは"",""ありがとう"",""さようなら"",""おはよう""]"	"[""excuse me"",""hello"",""thank you"",""goodbye"",""good morning""]"	"[""excuse me"",""excuse us"",""excuse him"",""hello"",""thank you""]"	[]	[]
100383	1	pocket	ポケット	a small bag in clothes	I put my key in my pocket.	私は鍵をポケットに入れます。	noun	1	3	"[""ポケット"",""かばん"",""箱"",""机"",""いす""]"	"[""pocket"",""bag"",""box"",""desk"",""chair""]"	"[""pocket"",""rocket"",""ticket"",""bag"",""box""]"	[]	[]
100384	1	congratulations	おめでとう	words said when something good happens	Congratulations on your new bike.	新しい自転車、おめでとう。	interjection	1	2	"[""おめでとう"",""こんにちは"",""ありがとう"",""さようなら"",""すみません""]"	"[""congratulations"",""hello"",""thank you"",""goodbye"",""sorry""]"	"[""congratulations"",""conversation"",""condition"",""hello"",""thank you""]"	[]	[]
100385	1	push	押す	to move something away with your hand	Please push the door.	ドアを押してください。	verb	1	3	"[""押す"",""引く"",""開ける"",""閉める"",""運ぶ""]"	"[""push"",""pull"",""open"",""close"",""carry""]"	"[""push"",""pull"",""bus"",""open"",""close""]"	[]	"[{""word"":""pull"",""note"":""反対の動作""}]"
100386	1	it	それ	a word for a thing or an animal	It is my bag.	それは私のかばんです。	pronoun	1	5	"[""それ"",""これ"",""あれ"",""彼"",""彼女""]"	"[""it"",""this"",""that"",""he"",""she""]"	"[""it"",""is"",""in"",""this"",""that""]"	[]	[]
100387	1	park	公園	a place with grass and trees	We play in the park.	私たちは公園で遊びます。	noun	1	4	"[""公園"",""学校"",""図書館"",""駅"",""病院""]"	"[""park"",""school"",""library"",""station"",""hospital""]"	"[""park"",""dark"",""part"",""school"",""library""]"	[]	[]
100388	1	popcorn	ポップコーン	corn made hot until it pops	I like popcorn.	私はポップコーンが好きです。	noun	1	2	"[""ポップコーン"",""キャンディー"",""クッキー"",""パン"",""チーズ""]"	"[""popcorn"",""candy"",""cookie"",""bread"",""cheese""]"	"[""popcorn"",""pocket"",""pumpkin"",""candy"",""cookie""]"	[]	[]
100389	1	for	〜のために	showing who gets or uses something	This gift is for you.	この贈り物はあなたのためです。	preposition	1	5	"[""〜のために"",""〜と"",""〜から"",""〜の中に"",""〜の上に""]"	"[""for"",""with"",""from"",""in"",""on""]"	"[""for"",""far"",""floor"",""form"",""with""]"	[]	[]
100390	1	eat	食べる	to put food in your mouth	We eat lunch at school.	私たちは学校で昼食を食べます。	verb	1	5	"[""食べる"",""飲む"",""作る"",""買う"",""洗う""]"	"[""eat"",""drink"",""make"",""buy"",""wash""]"	"[""eat"",""it"",""eight"",""drink"",""make""]"	[]	[]
100391	1	use	使う	to do something with a thing	I use this pen every day.	私はこのペンを毎日使います。	verb	1	5	"[""使う"",""作る"",""買う"",""開ける"",""見せる""]"	"[""use"",""make"",""buy"",""open"",""show""]"	"[""use"",""juice"",""bus"",""make"",""buy""]"	[]	[]
100392	1	ask	たずねる、質問する	to say you want an answer	I ask my teacher a question.	私は先生に質問します。	verb	1	5	"[""たずねる、質問する"",""答える"",""話す"",""聞く"",""呼ぶ""]"	"[""ask"",""answer"",""talk"",""listen"",""call""]"	"[""ask"",""desk"",""mask"",""answer"",""talk""]"	[]	"[{""word"":""answer"",""note"":""質問する ↔ 答える""}]"
100393	1	tennis	テニス	a sport played with rackets and a ball	I play tennis after school.	私は放課後にテニスをします。	noun	1	3	"[""テニス"",""サッカー"",""野球"",""バスケットボール"",""水泳""]"	"[""tennis"",""soccer"",""baseball"",""basketball"",""swimming""]"	"[""tennis"",""Dennis"",""table"",""soccer"",""baseball""]"	[]	[]
100394	1	train	電車	a long vehicle that runs on rails	I go to school by train.	私は電車で学校に行きます。	noun	1	4	"[""電車"",""バス"",""自転車"",""車"",""飛行機""]"	"[""train"",""bus"",""bike"",""car"",""plane""]"	"[""train"",""tray"",""tree"",""bus"",""bike""]"	[]	[]
100395	1	umbrella	かさ	something you use when it rains	Take an umbrella with you.	かさを持って行きなさい。	noun	1	3	"[""かさ"",""ぼうし"",""かばん"",""くつ"",""コート""]"	"[""umbrella"",""hat"",""bag"",""shoes"",""coat""]"	"[""umbrella"",""under"",""uncle"",""hat"",""bag""]"	[]	[]
100396	1	from ... to ...	〜から〜まで	showing a start and an end	We study from nine to three.	私たちは9時から3時まで勉強します。	preposition	1	4	"[""〜から〜まで"",""〜の前に"",""〜の後で"",""〜の近くに"",""〜といっしょに""]"	"[""from ... to ..."",""before"",""after"",""near"",""with""]"	"[""from ... to ..."",""front"",""frog"",""before"",""after""]"	[]	[]
100397	1	color	色	what makes things red, blue, or green	What color is your bag?	あなたのかばんは何色ですか。	noun	1	5	"[""色"",""形"",""名前"",""数"",""音""]"	"[""color"",""shape"",""name"",""number"",""sound""]"	"[""color"",""collar"",""corner"",""candle"",""shape""]"	[]	[]
100398	1	apple	りんご	a round fruit that is sweet or sour	I eat an apple after lunch.	私は昼食のあとにりんごを食べます。	noun	1	5	"[""りんご"",""みかん"",""ぶどう"",""もも"",""なし""]"	"[""apple"",""orange"",""grape"",""peach"",""pear""]"	"[""apple"",""April"",""angle"",""orange"",""grape""]"	[]	[]
100399	1	tomato	トマト	a soft red fruit used in cooking	She cut a tomato for the salad.	彼女はサラダ用にトマトを切りました。	noun	1	4	"[""トマト"",""にんじん"",""たまねぎ"",""じゃがいも"",""きゅうり""]"	"[""tomato"",""carrot"",""onion"",""potato"",""cucumber""]"	"[""tomato"",""potato"",""today"",""carrot"",""onion""]"	[]	[]
100400	1	Korean	韓国の	from Korea	This is Korean food.	これは韓国の食べ物です。	adjective	1	2	"[""韓国の"",""日本の"",""中国の"",""アメリカの"",""英語の""]"	"[""Korean"",""Japanese"",""Chinese"",""American"",""English""]"	"[""Korean"",""garden"",""golden"",""Japanese"",""Chinese""]"	[]	[]
100401	1	clean	きれいな	not dirty	My room is clean now.	私の部屋は今きれいです。	adjective	1	4	"[""きれいな"",""汚い"",""新しい"",""古い"",""明るい""]"	"[""clean"",""dirty"",""new"",""old"",""bright""]"	"[""clean"",""green"",""queen"",""dirty"",""new""]"	[]	"[{""word"":""dirty"",""note"":""よごれている""}]"
100402	1	answer	答える	to reply to a question	Please answer my question.	私の質問に答えてください。	verb	1	4	"[""答える"",""聞く"",""話す"",""書く"",""読む""]"	"[""answer"",""ask"",""speak"",""write"",""read""]"	"[""answer"",""after"",""anger"",""ask"",""speak""]"	"[{""word"":""reply"",""note"":""質問などに返事をする。""}]"	[]
100403	1	sleep	眠る	to rest with your eyes closed	I sleep well every night.	私は毎晩よく眠ります。	verb	1	5	"[""眠る"",""走る"",""食べる"",""話す"",""座る""]"	"[""sleep"",""run"",""eat"",""speak"",""sit""]"	"[""sleep"",""slip"",""sheep"",""run"",""eat""]"	[]	"[{""word"":""wake up"",""note"":""眠りから目を覚ます。""}]"
100404	1	toilet	トイレ	a room with a toilet	The toilet is over there.	トイレはあそこです。	noun	1	4	"[""トイレ"",""台所"",""教室"",""公園"",""駅""]"	"[""toilet"",""kitchen"",""classroom"",""park"",""station""]"	"[""toilet"",""ticket"",""pilot"",""kitchen"",""classroom""]"	"[{""word"":""bathroom"",""note"":""米語でよく使う""}]"	[]
100405	1	so	とても	very; to a high degree	The bag is so heavy.	そのかばんはとても重いです。	adverb	1	5	"[""とても"",""いつも"",""すぐに"",""ゆっくり"",""たぶん""]"	"[""so"",""always"",""soon"",""slowly"",""maybe""]"	"[""so"",""show"",""saw"",""always"",""soon""]"	"[{""word"":""very"",""note"":""so は強調でよく使う""}]"	[]
100406	1	horse	馬	a large animal people can ride	The horse runs fast.	その馬は速く走ります。	noun	1	3	"[""馬"",""犬"",""猫"",""鳥"",""牛""]"	"[""horse"",""dog"",""cat"",""bird"",""cow""]"	"[""horse"",""house"",""short"",""dog"",""cat""]"	[]	[]
100407	1	get up	起きる	to leave your bed in the morning	I get up at six.	私は6時に起きます。	phrasal verb	1	5	"[""起きる"",""座る"",""歩く"",""走る"",""眠る""]"	"[""get up"",""sit"",""walk"",""run"",""sleep""]"	"[""get up"",""give up"",""set"",""sit"",""walk""]"	[]	[]
100408	1	street	通り	a road in a town or city	There are many cars on this street.	この通りにはたくさんの車があります。	noun	1	4	"[""通り"",""公園"",""駅"",""学校"",""橋""]"	"[""street"",""park"",""station"",""school"",""bridge""]"	"[""street"",""straight"",""sleep"",""park"",""station""]"	[]	[]
100409	1	classroom	教室	a room where students study	This is our classroom.	これは私たちの教室です。	noun	1	3	"[""教室"",""台所"",""浴室"",""図書館"",""公園""]"	"[""classroom"",""kitchen"",""bathroom"",""library"",""park""]"	"[""classroom"",""bedroom"",""school"",""teacher"",""window""]"	[]	[]
100410	1	kitchen	台所	a room where you cook food	My mother is in the kitchen.	私の母は台所にいます。	noun	1	4	"[""台所"",""教室"",""浴室"",""寝室"",""庭""]"	"[""kitchen"",""classroom"",""bathroom"",""bedroom"",""garden""]"	"[""kitchen"",""chicken"",""kitten"",""classroom"",""bathroom""]"	[]	[]
100411	1	bathroom	浴室	a room with a bath or shower	The bathroom is clean.	その浴室はきれいです。	noun	1	3	"[""浴室"",""教室"",""台所"",""寝室"",""ドア""]"	"[""bathroom"",""classroom"",""kitchen"",""bedroom"",""door""]"	"[""bathroom"",""bedroom"",""mushroom"",""kitchen"",""door""]"	[]	[]
100412	1	potato	じゃがいも	a round vegetable that grows in the ground	I like baked potatoes.	私は焼いたじゃがいもが好きです。	noun	1	3	"[""じゃがいも"",""たまねぎ"",""にんじん"",""トマト"",""きゅうり""]"	"[""potato"",""onion"",""carrot"",""tomato"",""cucumber""]"	"[""potato"",""tomato"",""pottery"",""onion"",""carrot""]"	[]	[]
100413	1	onion	たまねぎ	a round vegetable with many layers	She cut an onion in the kitchen.	彼女は台所でたまねぎを切りました。	noun	1	3	"[""たまねぎ"",""じゃがいも"",""にんじん"",""キャベツ"",""ピーマン""]"	"[""onion"",""potato"",""carrot"",""cabbage"",""pepper""]"	"[""onion"",""union"",""orange"",""potato"",""carrot""]"	[]	[]
100414	1	pizza	ピザ	bread with cheese and sauce on it	We ate pizza for lunch.	私たちは昼食にピザを食べました。	noun	1	3	"[""ピザ"",""ハンバーガー"",""サンドイッチ"",""サラダ"",""スープ""]"	"[""pizza"",""burger"",""sandwich"",""salad"",""soup""]"	"[""pizza"",""pita"",""picture"",""burger"",""sandwich""]"	[]	[]
100415	1	ball	ボール	a round thing used in games	I have a red ball.	私は赤いボールを持っています。	noun	1	5	"[""ボール"",""箱"",""かばん"",""人形"",""自転車""]"	"[""ball"",""box"",""bag"",""doll"",""bike""]"	"[""ball"",""bell"",""book"",""box"",""bag""]"	[]	[]
100416	1	jogging	ジョギング	running slowly for exercise	My father likes jogging in the park.	私の父は公園でジョギングをするのが好きです。	noun	2	2	"[""ジョギング"",""水泳"",""散歩"",""野球"",""テニス""]"	"[""jogging"",""swimming"",""walking"",""baseball"",""tennis""]"	"[""jogging"",""jumping"",""shopping"",""swimming"",""walking""]"	[]	[]
