no	grade	word	meaning	definition	example	exampleMeaning	partOfSpeech	difficulty	frequency	choicesEnJa	choicesJaEn	choicesListening	synonyms	antonyms
300670	3	once	一度	one time	I met her once at the station.	私は駅で一度彼女に会いました。	adverb	3	4	"[""一度"",""二度"",""いつも"",""すぐに"",""たぶん""]"	"[""once"",""twice"",""always"",""soon"",""maybe""]"	"[""once"",""wants"",""won"",""one"",""dance""]"	[]	[]
300671	3	unique	独特な	special and different from others	She has a unique way of thinking.	彼女は独特な考え方をします。	adjective	4	2	"[""独特な"",""有名な"",""静かな"",""安全な"",""正直な""]"	"[""unique"",""famous"",""quiet"",""safe"",""honest""]"	"[""unique"",""music"",""unit"",""use"",""usual""]"	"[{""word"":""special"",""note"":""より広い意味で「特別な」""}]"	"[{""word"":""common"",""note"":""ふつうの、ありふれた""}]"
300672	3	spread	広がる	to move over a larger area	The news spread quickly through the town.	その知らせは町中にすぐ広がりました。	verb	4	3	"[""広がる"",""集まる"",""止まる"",""沈む"",""消える""]"	"[""spread"",""gather"",""stop"",""sink"",""disappear""]"	"[""spread"",""spring"",""street"",""spray"",""speed""]"	[]	"[{""word"":""gather"",""note"":""広がる ↔ 集まる""}]"
300673	3	public	公共の	for everyone to use or know	This is a public park.	これは公共の公園です。	adjective	3	3	"[""公共の"",""私的な"",""有名な"",""静かな"",""安全な""]"	"[""public"",""private"",""famous"",""quiet"",""safe""]"	"[""public"",""publish"",""pupil"",""music"",""picnic""]"	[]	"[{""word"":""private"",""note"":""個人用の・私的な""}]"
300674	3	chance	機会	a time to do something	I had a chance to talk with her.	私は彼女と話す機会がありました。	noun	3	4	"[""機会"",""約束"",""質問"",""理由"",""計画""]"	"[""chance"",""promise"",""question"",""reason"",""plan""]"	"[""chance"",""change"",""dance"",""chair"",""choose""]"	"[{""word"":""opportunity"",""note"":""ややかたいが意味は近い""}]"	[]
300675	3	against ~	～に反対して	opposed to someone or something	They are against the plan.	彼らはその計画に反対しています。	preposition	3	4	"[""～に反対して"",""～の前に"",""～といっしょに"",""～の後で"",""～の近くに""]"	"[""against ~"",""before ~"",""with ~"",""after ~"",""near ~""]"	"[""against ~"",""along ~"",""around ~"",""beside ~"",""without ~""]"	[]	"[{""word"":""for"",""note"":""賛成して""}]"
300676	3	carrot	にんじん	a long orange vegetable	I ate a carrot for lunch.	私は昼食ににんじんを1本食べました。	noun	2	3	"[""にんじん"",""じゃがいも"",""たまねぎ"",""きゅうり"",""キャベツ""]"	"[""carrot"",""potato"",""onion"",""cucumber"",""cabbage""]"	"[""carrot"",""parrot"",""cabin"",""carry"",""camera""]"	[]	[]
300677	3	result	結果	what happens because of an action	The test result was good.	そのテストの結果はよかったです。	noun	3	3	"[""結果"",""理由"",""計画"",""問題"",""答え""]"	"[""result"",""reason"",""plan"",""problem"",""answer""]"	"[""result"",""reason"",""record"",""report"",""rest""]"	[]	[]
300678	3	outdoors	戸外で	outside a building	The children played outdoors after school.	子どもたちは放課後に戸外で遊びました。	adverb	3	2	"[""戸外で"",""中で"",""静かに"",""早く"",""一緒に""]"	"[""outdoors"",""inside"",""quietly"",""quickly"",""together""]"	"[""outdoors"",""outside"",""outdoor"",""around"",""ours""]"	"[{""word"":""outside"",""note"":""より一般的な語""}]"	"[{""word"":""indoors"",""note"":""建物の中で""}]"
300679	3	playground	運動場	a place where children play outside	The children are playing in the playground.	子どもたちは運動場で遊んでいます。	noun	3	3	"[""運動場"",""教室"",""図書館"",""公園"",""体育館""]"	"[""playground"",""classroom"",""library"",""park"",""gym""]"	"[""playground"",""playgroup"",""background"",""playtime"",""playhouse""]"	"[{""word"":""schoolyard"",""note"":""学校の運動場を表すことが多い""}]"	[]
300680	3	website	ウェブサイト	a place on the internet with pages of information	I found the information on the website.	私はその情報をウェブサイトで見つけました。	noun	3	4	"[""ウェブサイト"",""新聞"",""手紙"",""地図"",""雑誌""]"	"[""website"",""newspaper"",""letter"",""map"",""magazine""]"	"[""website"",""west side"",""webpage"",""weekday"",""waiter""]"	[]	[]
300681	3	stomachache	腹痛	a pain in your stomach	I have a stomachache today.	今日はおなかが痛いです。	noun	3	3	"[""腹痛"",""頭痛"",""歯痛"",""せき"",""発熱""]"	"[""stomachache"",""headache"",""toothache"",""cough"",""fever""]"	"[""stomachache"",""stomach"",""toothache"",""headache"",""backache""]"	"[{""word"":""stomach pain"",""note"":""より説明的な言い方""}]"	[]
300682	3	headache	頭痛	a pain in your head	I have a headache today.	今日は頭が痛いです。	noun	3	3	"[""頭痛"",""腹痛"",""発熱"",""せき"",""歯痛""]"	"[""headache"",""stomachache"",""fever"",""cough"",""toothache""]"	"[""headache"",""heartache"",""handbag"",""holiday"",""hotcake""]"	[]	[]
300683	3	envelope	封筒	a paper cover for a letter	She put the letter in an envelope.	彼女はその手紙を封筒に入れました。	noun	3	2	"[""封筒"",""切手"",""はがき"",""手紙"",""小包""]"	"[""envelope"",""stamp"",""postcard"",""letter"",""package""]"	"[""envelope"",""elephant"",""engine"",""energy"",""entrance""]"	[]	[]
300684	3	bill	請求書	a paper that shows how much you must pay	Please pay this bill by Friday.	金曜日までにこの請求書を払ってください。	noun	3	3	"[""請求書"",""値段"",""お金"",""財布"",""硬貨""]"	"[""bill"",""price"",""money"",""wallet"",""coin""]"	"[""bill"",""bell"",""build"",""big"",""belt""]"	"[{""word"":""check"",""note"":""米語ではレストランの勘定で使うことがある""}]"	[]
300685	3	magazine	雑誌	a book with stories and pictures that comes out regularly	She bought a magazine at the station.	彼女は駅で雑誌を買いました。	noun	3	3	"[""雑誌"",""新聞"",""辞書"",""教科書"",""小説""]"	"[""magazine"",""newspaper"",""dictionary"",""textbook"",""novel""]"	"[""magazine"",""machine"",""madam"",""medicine"",""museum""]"	[]	[]
300686	3	receipt	レシート	a paper that shows what you bought and paid for	Please keep the receipt after shopping.	買い物のあとでレシートを取っておいてください。	noun	4	2	"[""レシート"",""切符"",""手紙"",""地図"",""名刺""]"	"[""receipt"",""ticket"",""letter"",""map"",""business card""]"	"[""receipt"",""repeat"",""report"",""respect"",""result""]"	[]	[]
300687	3	trash	ごみ	things that you throw away	Please put the trash in the bin.	ごみをごみ箱に入れてください。	noun	2	3	"[""ごみ"",""紙"",""びん"",""かばん"",""家具""]"	"[""trash"",""paper"",""bottle"",""bag"",""furniture""]"	"[""trash"",""track"",""trip"",""train"",""brush""]"	"[{""word"":""garbage"",""note"":""主に米語で「ごみ」""}]"	[]
300688	3	scene	場面	a part of a movie, play, or story	This is my favorite scene in the movie.	これはその映画で私のいちばん好きな場面です。	noun	3	3	"[""場面"",""景色"",""音"",""写真"",""計画""]"	"[""scene"",""view"",""sound"",""photo"",""plan""]"	"[""scene"",""seem"",""seed"",""sing"",""screen""]"	[]	[]
300689	3	region	地域	a large area of a country or the world	Rice grows well in this region.	この地域では米がよく育ちます。	noun	4	3	"[""地域"",""都市"",""村"",""国"",""島""]"	"[""region"",""city"",""village"",""country"",""island""]"	"[""region"",""reason"",""lesson"",""season"",""vision""]"	"[{""word"":""area"",""note"":""より広く一般的な語""}]"	[]
300690	3	percent	パーセント	one part in every hundred	Only ten percent of the students came.	生徒のうち来たのは10パーセントだけでした。	noun	3	4	"[""パーセント"",""点"",""番号"",""合計"",""値段""]"	"[""percent"",""point"",""number"",""total"",""price""]"	"[""percent"",""present"",""parent"",""perfect"",""pencil""]"	[]	[]
300691	3	role	役割	the part a person has in a group or activity	She has an important role in the play.	彼女はその劇で大切な役割を持っています。	noun	3	3	"[""役割"",""規則"",""計画"",""理由"",""結果""]"	"[""role"",""rule"",""plan"",""reason"",""result""]"	"[""role"",""road"",""rose"",""rope"",""room""]"	"[{""word"":""part"",""note"":""役・役割として使える""}]"	[]
300692	3	wing	翼	the part of a bird or plane used for flying	The bird hurt its wing.	その鳥は翼をけがしました。	noun	2	3	"[""翼"",""しっぽ"",""くちばし"",""ひれ"",""つめ""]"	"[""wing"",""tail"",""beak"",""fin"",""claw""]"	"[""wing"",""win"",""ring"",""sing"",""wink""]"	[]	[]
300693	3	hostess	女性の案内係	a woman who welcomes and helps guests	The hostess showed us to our table.	女性の案内係が私たちを席まで案内しました。	noun	4	2	"[""女性の案内係"",""女性の店員"",""女性の歌手"",""女性の先生"",""女性の客""]"	"[""hostess"",""clerk"",""singer"",""teacher"",""guest""]"	"[""hostess"",""honest"",""hottest"",""hotel"",""host""]"	[]	[]
300694	3	host	司会者	a person who leads a show or event	The host asked the first question.	司会者が最初の質問をしました。	noun	3	3	"[""司会者"",""案内人"",""歌手"",""記者"",""俳優""]"	"[""host"",""guide"",""singer"",""reporter"",""actor""]"	"[""host"",""most"",""post"",""hope"",""hot""]"	"[{""word"":""MC"",""note"":""event host の意味で使うことがある""}]"	[]
300695	3	used to do	以前は～したものだ	did something often in the past, but not now	I used to play tennis after school.	私は以前、放課後にテニスをしていました。	verb phrase	4	4	"[""以前は～したものだ"",""今～している"",""これから～する"",""～したい"",""～しなければならない""]"	"[""used to do"",""be doing"",""will do"",""want to do"",""have to do""]"	"[""used to do"",""use ~ to do"",""have to do"",""want to do"",""plan to do""]"	[]	[]
300696	3	become	～になる	to start to be something	My brother wants to become a doctor.	私の兄は医者になりたがっています。	verb	3	4	"[""～になる"",""～を作る"",""～を見つける"",""～を選ぶ"",""～を教える""]"	"[""become"",""make"",""find"",""choose"",""teach""]"	"[""become"",""began"",""because"",""before"",""below""]"	"[{""word"":""get"",""note"":""口語で become に近いが少しくだける""}]"	[]
300697	3	call	電話する	to speak to someone by phone	I will call my mother tonight.	今夜、母に電話します。	verb	3	4	"[""電話する"",""訪ねる"",""待つ"",""助ける"",""選ぶ""]"	"[""call"",""visit"",""wait"",""help"",""choose""]"	"[""call"",""cold"",""card"",""care"",""cook""]"	"[{""word"":""phone"",""note"":""主に電話をかける意味""}]"	[]
300698	3	decide	決める	to choose after thinking	We must decide today.	私たちは今日決めなければなりません。	verb	4	3	"[""決める"",""変える"",""始める"",""続ける"",""習う""]"	"[""decide"",""change"",""start"",""continue"",""learn""]"	"[""decide"",""design"",""describe"",""desire"",""deny""]"	[]	[]
300699	3	forget	忘れる	to not remember something	Don't forget your homework.	宿題を忘れないで。	verb	3	4	"[""忘れる"",""覚える"",""見つける"",""借りる"",""送る""]"	"[""forget"",""remember"",""find"",""borrow"",""send""]"	"[""forget"",""forest"",""form"",""forty"",""forward""]"	[]	"[{""word"":""remember"",""note"":""覚えている""}]"
300700	3	hear	聞こえる	to get sound with your ears	I can hear music in the room.	私はその部屋で音楽が聞こえます。	verb	3	4	"[""聞こえる"",""見る"",""話す"",""歩く"",""待つ""]"	"[""hear"",""see"",""speak"",""walk"",""wait""]"	"[""hear"",""hair"",""near"",""year"",""fear""]"	[]	[]
300701	3	learn	学ぶ	to get knowledge or a skill	We learn English at school.	私たちは学校で英語を学びます。	verb	3	4	"[""学ぶ"",""教える"",""使う"",""作る"",""開ける""]"	"[""learn"",""teach"",""use"",""make"",""open""]"	"[""learn"",""turn"",""burn"",""long"",""line""]"	"[{""word"":""study"",""note"":""study は勉強する、learn は学んで身につける""}]"	[]
300702	3	lose	なくす	to not have something anymore	Be careful not to lose your bag.	かばんをなくさないように気をつけて。	verb	3	4	"[""なくす"",""見つける"",""借りる"",""送る"",""選ぶ""]"	"[""lose"",""find"",""borrow"",""send"",""choose""]"	"[""lose"",""news"",""use"",""look"",""rose""]"	[]	"[{""word"":""find"",""note"":""なくした物を見つける""}]"
300703	3	stop	止まる	to not move anymore	Please stop here.	ここで止まってください。	verb	2	5	"[""止まる"",""始める"",""歩く"",""走る"",""動く""]"	"[""stop"",""start"",""walk"",""run"",""move""]"	"[""stop"",""step"",""shop"",""stone"",""stick""]"	"[{""word"":""halt"",""note"":""ややかたい語""}]"	"[{""word"":""start"",""note"":""始める""}]"
300704	3	glue	のり	a sticky thing used to join things	I need some glue for this paper.	この紙にのりが必要です。	noun	3	3	"[""のり"",""はさみ"",""紙"",""テープ"",""ひも""]"	"[""glue"",""scissors"",""paper"",""tape"",""string""]"	"[""glue"",""blue"",""glass"",""glad"",""group""]"	[]	[]
300705	3	course	進路、コース	the route or direction something follows	The ship changed its course.	その船は進路を変えました。	noun	4	3	"[""進路、コース"",""地図"",""道路"",""駅"",""橋""]"	"[""course"",""map"",""road"",""station"",""bridge""]"	"[""course"",""court"",""cause"",""coat"",""corner""]"	"[{""word"":""route"",""note"":""道順という意味で近い""}]"	[]
